participantId,teamId,championId,spell1Id,spell2Id,team,summonerName,role,stats.participantId,stats.win,stats.item0,stats.item1,stats.item2,stats.item3,stats.item4,stats.item5,stats.item6,stats.kills,stats.deaths,stats.assists,stats.largestKillingSpree,stats.largestMultiKill,stats.killingSprees,stats.longestTimeSpentLiving,stats.doubleKills,stats.tripleKills,stats.quadraKills,stats.pentaKills,stats.unrealKills,stats.totalDamageDealt,stats.magicDamageDealt,stats.physicalDamageDealt,stats.trueDamageDealt,stats.largestCriticalStrike,stats.totalDamageDealtToChampions,stats.magicDamageDealtToChampions,stats.physicalDamageDealtToChampions,stats.trueDamageDealtToChampions,stats.totalHeal,stats.totalUnitsHealed,stats.damageSelfMitigated,stats.damageDealtToObjectives,stats.damageDealtToTurrets,stats.visionScore,stats.timeCCingOthers,stats.totalDamageTaken,stats.magicalDamageTaken,stats.physicalDamageTaken,stats.trueDamageTaken,stats.goldEarned,stats.goldSpent,stats.turretKills,stats.inhibitorKills,stats.totalMinionsKilled,stats.neutralMinionsKilled,stats.neutralMinionsKilledTeamJungle,stats.neutralMinionsKilledEnemyJungle,stats.totalTimeCrowdControlDealt,stats.champLevel,stats.visionWardsBoughtInGame,stats.sightWardsBoughtInGame,stats.wardsPlaced,stats.wardsKilled,stats.firstBloodKill,stats.firstBloodAssist,stats.firstTowerKill,stats.firstTowerAssist,stats.firstInhibitorKill,stats.firstInhibitorAssist,stats.combatPlayerScore,stats.objectivePlayerScore,stats.totalPlayerScore,stats.totalScoreRank,stats.playerScore0,stats.playerScore1,stats.playerScore2,stats.playerScore3,stats.playerScore4,stats.playerScore5,stats.playerScore6,stats.playerScore7,stats.playerScore8,stats.playerScore9,stats.perk0,stats.perk0Var1,stats.perk0Var2,stats.perk0Var3,stats.perk1,stats.perk1Var1,stats.perk1Var2,stats.perk1Var3,stats.perk2,stats.perk2Var1,stats.perk2Var2,stats.perk2Var3,stats.perk3,stats.perk3Var1,stats.perk3Var2,stats.perk3Var3,stats.perk4,stats.perk4Var1,stats.perk4Var2,stats.perk4Var3,stats.perk5,stats.perk5Var1,stats.perk5Var2,stats.perk5Var3,stats.perkPrimaryStyle,stats.perkSubStyle,stats.statPerk0,stats.statPerk1,stats.statPerk2,timeline.participantId,timeline.creepsPerMinDeltas.10-20,timeline.creepsPerMinDeltas.0-10,timeline.creepsPerMinDeltas.30-end,timeline.creepsPerMinDeltas.20-30,timeline.xpPerMinDeltas.10-20,timeline.xpPerMinDeltas.0-10,timeline.xpPerMinDeltas.30-end,timeline.xpPerMinDeltas.20-30,timeline.goldPerMinDeltas.10-20,timeline.goldPerMinDeltas.0-10,timeline.goldPerMinDeltas.30-end,timeline.goldPerMinDeltas.20-30,timeline.damageTakenPerMinDeltas.10-20,timeline.damageTakenPerMinDeltas.0-10,timeline.damageTakenPerMinDeltas.30-end,timeline.damageTakenPerMinDeltas.20-30,timeline.role,timeline.lane,gameId,platformId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType,stats.kills.team,stats.deaths.team,stats.assists.team,stats.doubleKills.team,stats.tripleKills.team,stats.quadraKills.team,stats.pentaKills.team,stats.unrealKills.team,stats.magicDamageDealt.team,stats.physicalDamageDealt.team,stats.trueDamageDealt.team,stats.largestCriticalStrike.team,stats.totalDamageDealtToChampions.team,stats.magicDamageDealtToChampions.team,stats.physicalDamageDealtToChampions.team,stats.trueDamageDealtToChampions.team,stats.totalHeal.team,stats.totalUnitsHealed.team,stats.damageSelfMitigated.team,stats.damageDealtToObjectives.team,stats.damageDealtToTurrets.team,stats.visionScore.team,stats.timeCCingOthers.team,stats.totalDamageTaken.team,stats.magicalDamageTaken.team,stats.physicalDamageTaken.team,stats.trueDamageTaken.team,stats.goldEarned.team,stats.turretKills.team,stats.inhibitorKills.team,stats.totalMinionsKilled.team,stats.neutralMinionsKilled.team,stats.neutralMinionsKilledTeamJungle.team,stats.neutralMinionsKilledEnemyJungle.team,stats.totalTimeCrowdControlDealt.team,stats.visionWardsBoughtInGame.team,stats.sightWardsBoughtInGame.team,stats.wardsPlaced.team,stats.wardsKilled.team,timeline.creepsPerMinDeltas.10-20.team,timeline.creepsPerMinDeltas.0-10.team,timeline.creepsPerMinDeltas.30-end.team,timeline.creepsPerMinDeltas.20-30.team,timeline.xpPerMinDeltas.10-20.team,timeline.xpPerMinDeltas.0-10.team,timeline.xpPerMinDeltas.30-end.team,timeline.xpPerMinDeltas.20-30.team,timeline.goldPerMinDeltas.10-20.team,timeline.goldPerMinDeltas.0-10.team,timeline.goldPerMinDeltas.30-end.team,timeline.goldPerMinDeltas.20-30.team,timeline.damageTakenPerMinDeltas.10-20.team,timeline.damageTakenPerMinDeltas.0-10.team,timeline.damageTakenPerMinDeltas.30-end.team,timeline.damageTakenPerMinDeltas.20-30.team
1,100,58,4,12,VDL,Cesaroxx,TOP,1,True,3065,6630,3143,3053,6609,3047,3363,5,2,10,3,1,2,1116,0,0,0,0,0,274771,5315,259491,9965,0,26536,3948,21327,1260,19974,1,57107,21746,7236,63,23,43353,7803,32488,3062,19984,18050,3,1,336,12,5,4,48,18,4,0,18,12,True,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1740,0,0,9111,2315,300,0,9104,18,20,0,8014,431,0,0,8453,1920,573,0,8446,3178,0,0,8000,8400,5005,5008,5002,1,8.2,8.2,6.0,9.6,424.70000000000005,458.2,627.0,663.7,442.0,333.6,535.8,465.5,817.3,299.9,1277.7,1161.8,DUO,MIDDLE,1695047,ESPORTSTMNT02,1612483976973,2616,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,23,18,41,1,0,0,0,0,404211,560082,66672,575,110836,56624,44109,10097,62965,8,163089,108327,20823,312,93,146521,33924,103524,9068,81573,10,3,956,291,186,29,926,44,0,121,51,23.9,27.0,18.1,21.700000000000003,1804.6000000000001,1828.6,2905.7999999999997,2410.7000000000003,1615.6,1303.8999999999999,2274.7000000000003,1868.1999999999998,2698.2,1154.3,4574.3,3393.9000000000005
2,100,60,4,11,VDL,Lullaby,JG,2,True,4636,3157,2421,1052,3165,3020,3364,1,5,6,0,1,0,682,0,0,0,0,0,193313,150374,27329,15610,0,13202,12235,444,521,13624,1,20264,38539,4172,53,18,28006,7874,20049,82,13804,12910,1,0,27,180,115,17,211,17,9,0,9,14,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,945,0,0,8126,258,0,0,8138,14,0,0,8105,11,4,0,8275,23,0,0,8232,11,0,0,8100,8200,5005,5008,5002,2,0.8,0.30000000000000004,0.30000000000000004,1.2,351.70000000000005,308.1,395.3,509.6,321.4,249.2,286.6,374.0,611.7,453.5,628.7,581.2,DUO,MIDDLE,1695047,ESPORTSTMNT02,1612483976973,2616,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,23,18,41,1,0,0,0,0,404211,560082,66672,575,110836,56624,44109,10097,62965,8,163089,108327,20823,312,93,146521,33924,103524,9068,81573,10,3,956,291,186,29,926,44,0,121,51,23.9,27.0,18.1,21.700000000000003,1804.6000000000001,1828.6,2905.7999999999997,2410.7000000000003,1615.6,1303.8999999999999,2274.7000000000003,1868.1999999999998,2698.2,1154.3,4574.3,3393.9000000000005
3,100,517,4,12,VDL,Blackengel,MID,3,True,3157,3152,3041,3089,3020,3165,3340,7,3,8,4,1,2,1110,0,0,0,0,0,208915,179004,11005,18905,0,29625,27931,609,1084,17876,1,35439,15363,1570,40,30,33938,7683,23670,2584,17209,16510,0,1,223,55,30,4,489,18,3,0,18,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,6762,0,0,8009,4030,0,0,9105,18,30,0,8014,493,0,0,8226,250,746,0,8210,17,0,0,8000,8200,5007,5008,5002,3,7.1,7.699999999999999,3.7,3.7,471.2,484.79999999999995,691.3,484.0,329.5,287.3,565.5,398.0,592.2,205.0,1276.9,704.8,DUO,BOTTOM,1695047,ESPORTSTMNT02,1612483976973,2616,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,23,18,41,1,0,0,0,0,404211,560082,66672,575,110836,56624,44109,10097,62965,8,163089,108327,20823,312,93,146521,33924,103524,9068,81573,10,3,956,291,186,29,926,44,0,121,51,23.9,27.0,18.1,21.700000000000003,1804.6000000000001,1828.6,2905.7999999999997,2410.7000000000003,1615.6,1303.8999999999999,2274.7000000000003,1868.1999999999998,2698.2,1154.3,4574.3,3393.9000000000005
4,100,145,4,7,VDL,Aedon,ADC,4,True,3046,6671,3026,3006,3033,6676,3363,10,3,6,8,2,1,822,1,0,0,0,0,295169,23824,260332,11010,567,31903,5223,21541,5138,10129,4,15584,29435,7229,49,5,20393,5426,13830,1136,20247,16850,6,1,326,44,36,4,130,18,6,0,15,12,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,65,77,0,8139,997,0,0,8138,18,0,0,8135,5345,5,0,9103,27,40,0,8009,3046,0,0,8100,8000,5005,5008,5003,4,6.4,9.2,7.5,6.6,317.5,291.4,743.5,416.4,331.8,282.29999999999995,610.2,392.8,397.9,107.80000000000001,627.8,455.4,DUO,BOTTOM,1695047,ESPORTSTMNT02,1612483976973,2616,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,23,18,41,1,0,0,0,0,404211,560082,66672,575,110836,56624,44109,10097,62965,8,163089,108327,20823,312,93,146521,33924,103524,9068,81573,10,3,956,291,186,29,926,44,0,121,51,23.9,27.0,18.1,21.700000000000003,1804.6000000000001,1828.6,2905.7999999999997,2410.7000000000003,1615.6,1303.8999999999999,2274.7000000000003,1868.1999999999998,2698.2,1154.3,4574.3,3393.9000000000005
5,100,3,4,14,VDL,NoisyB,SUP,5,True,3109,3190,3860,2055,3009,3076,3364,0,5,11,0,0,0,1103,0,0,0,0,0,58802,45694,1925,11182,8,9570,7287,188,2094,1362,1,34695,3244,616,107,17,20831,5138,13487,2204,10329,9650,0,0,44,0,0,0,48,16,22,0,61,9,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,538,0,0,8401,225,0,0,8473,514,0,0,8451,259,0,0,8275,10,0,0,8210,16,0,0,8400,8200,5008,5002,5002,5,1.4,1.6,0.6,0.6000000000000001,239.5,286.1,448.7,337.0,190.89999999999998,151.5,276.6,237.89999999999998,279.1,88.10000000000001,763.2,490.70000000000005,DUO,BOTTOM,1695047,ESPORTSTMNT02,1612483976973,2616,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,23,18,41,1,0,0,0,0,404211,560082,66672,575,110836,56624,44109,10097,62965,8,163089,108327,20823,312,93,146521,33924,103524,9068,81573,10,3,956,291,186,29,926,44,0,121,51,23.9,27.0,18.1,21.700000000000003,1804.6000000000001,1828.6,2905.7999999999997,2410.7000000000003,1615.6,1303.8999999999999,2274.7000000000003,1868.1999999999998,2698.2,1154.3,4574.3,3393.9000000000005
6,200,6,12,4,RR,TacoGumPrime,TOP,6,False,3053,6631,3111,3748,3075,3026,3363,6,6,7,2,2,2,632,2,0,0,0,0,324673,444,304326,19903,12,33296,179,30449,2668,15436,1,41298,23882,2292,80,37,37753,14693,19948,3111,17719,17475,1,0,292,39,21,0,319,18,9,0,24,15,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,2595,1157,1437,9111,1622,260,0,9105,18,30,0,8299,956,0,0,8139,1306,0,0,8135,4739,4,0,8000,8100,5008,5008,5002,6,5.9,7.0,4.9,8.1,470.20000000000005,450.1,462.6,568.1,359.5,240.89999999999998,465.6,435.1,567.8,295.0,1497.4,789.6,NONE,JUNGLE,1695047,ESPORTSTMNT02,1612483976973,2616,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,18,23,41,3,0,0,0,0,222856,831792,66083,711,106676,30295,67404,8974,83016,8,156830,76956,11372,299,128,162600,62339,90161,10096,74370,5,0,982,303,205,28,1009,41,0,111,55,23.7,25.9,15.599999999999998,24.700000000000003,2185.2,1889.1,2040.8000000000002,2120.6,1755.0,1246.6000000000001,1702.9999999999998,1806.0000000000002,3006.6,1596.9,4878.799999999999,3003.2000000000003
7,200,120,11,6,RR,Gabylidades,JG,7,False,6609,3111,3078,3053,2138,3065,3364,4,4,11,2,2,1,1214,1,0,0,0,0,302386,24804,248029,29552,0,18362,3438,14236,687,40737,1,55119,25112,0,39,13,62088,16402,43252,2433,15209,14708,0,0,41,231,156,27,264,18,9,0,8,7,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,897,0,0,9111,1526,300,0,9104,13,40,0,8299,772,0,0,8143,400,0,0,8135,8370,5,0,8000,8100,5005,5008,5002,7,0.5,0.0,0.5,1.6,495.0,399.9,353.2,432.2,404.6,293.9,283.2,336.9,1183.6,987.3,1389.8,1139.2,NONE,JUNGLE,1695047,ESPORTSTMNT02,1612483976973,2616,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,18,23,41,3,0,0,0,0,222856,831792,66083,711,106676,30295,67404,8974,83016,8,156830,76956,11372,299,128,162600,62339,90161,10096,74370,5,0,982,303,205,28,1009,41,0,111,55,23.7,25.9,15.599999999999998,24.700000000000003,2185.2,1889.1,2040.8000000000002,2120.6,1755.0,1246.6000000000001,1702.9999999999998,1806.0000000000002,3006.6,1596.9,4878.799999999999,3003.2000000000003
8,200,777,14,4,RR,White Howl,MID,8,False,3111,3033,1057,3026,6673,3031,3364,5,3,8,4,1,1,1843,0,0,0,0,0,311367,40408,260003,10955,688,31859,5835,21394,4630,14343,1,32319,21499,7372,33,19,26591,10645,14313,1633,17603,16925,3,0,320,14,9,1,173,18,3,0,8,8,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,3424,0,0,9111,1079,260,0,9104,18,20,0,8014,570,0,0,8139,1000,0,0,8135,4032,5,0,8000,8100,5005,5008,5003,8,7.3999999999999995,9.1,5.3,9.0,519.4,491.6,403.6,506.1,389.1,301.70000000000005,408.5,496.20000000000005,660.7,119.4,873.4000000000001,323.8,NONE,JUNGLE,1695047,ESPORTSTMNT02,1612483976973,2616,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,18,23,41,3,0,0,0,0,222856,831792,66083,711,106676,30295,67404,8974,83016,8,156830,76956,11372,299,128,162600,62339,90161,10096,74370,5,0,982,303,205,28,1009,41,0,111,55,23.7,25.9,15.599999999999998,24.700000000000003,2185.2,1889.1,2040.8000000000002,2120.6,1755.0,1246.6000000000001,1702.9999999999998,1806.0000000000002,3006.6,1596.9,4878.799999999999,3003.2000000000003
9,200,69,4,1,RR,FREDEAD,ADC,9,False,3157,3065,2003,3040,6653,3916,3363,1,6,7,0,1,0,1116,0,0,0,0,0,153340,144173,8678,488,0,17474,16806,479,188,7898,1,10106,5138,1234,29,28,22381,14328,7196,856,14220,15150,1,0,278,19,19,0,176,16,6,0,20,6,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,259,0,0,8009,2073,0,0,9105,18,30,0,8014,384,0,0,8139,1259,0,0,8135,1778,4,0,8000,8100,5008,5008,5002,9,8.6,8.4,3.6,5.4,442.5,296.4,377.0,308.79999999999995,362.79999999999995,262.9,317.4,301.6,334.7,140.5,662.3,567.0,SOLO,BOTTOM,1695047,ESPORTSTMNT02,1612483976973,2616,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,18,23,41,3,0,0,0,0,222856,831792,66083,711,106676,30295,67404,8974,83016,8,156830,76956,11372,299,128,162600,62339,90161,10096,74370,5,0,982,303,205,28,1009,41,0,111,55,23.7,25.9,15.599999999999998,24.700000000000003,2185.2,1889.1,2040.8000000000002,2120.6,1755.0,1246.6000000000001,1702.9999999999998,1806.0000000000002,3006.6,1596.9,4878.799999999999,3003.2000000000003
10,200,497,14,4,RR,Pally,SUP,10,False,3860,3075,3158,2065,3067,3024,3364,2,4,8,0,1,0,966,0,0,0,0,0,28968,13027,10756,5185,11,5685,4037,846,801,4602,4,17988,1325,474,118,31,13787,6271,5452,2063,9619,9350,0,0,51,0,0,0,77,15,14,0,51,19,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,5895,0,0,8401,166,0,0,8473,345,0,0,8453,478,745,0,8275,6,0,0,8234,14961,0,0,8400,8200,5008,5008,5002,10,1.2999999999999998,1.4,1.2999999999999998,0.6,258.1,251.1,444.4,305.4,239.0,147.2,228.3,236.2,259.8,54.7,455.9,183.6,NONE,JUNGLE,1695047,ESPORTSTMNT02,1612483976973,2616,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,18,23,41,3,0,0,0,0,222856,831792,66083,711,106676,30295,67404,8974,83016,8,156830,76956,11372,299,128,162600,62339,90161,10096,74370,5,0,982,303,205,28,1009,41,0,111,55,23.7,25.9,15.599999999999998,24.700000000000003,2185.2,1889.1,2040.8000000000002,2120.6,1755.0,1246.6000000000001,1702.9999999999998,1806.0000000000002,3006.6,1596.9,4878.799999999999,3003.2000000000003
1,100,82,4,12,HIPO,Black Star,TOP,1,True,4637,4633,0,3111,3916,1054,3340,3,3,12,2,2,1,680,1,0,0,0,0,110118,84432,17506,8179,0,11899,10028,1797,74,10003,1,18714,10454,1787,24,2,20255,7497,11925,833,10617,9110,2,1,170,4,0,4,44,15,4,0,13,6,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,203,0,0,9111,572,300,0,9105,15,0,0,8299,295,0,0,8139,734,0,0,8135,2718,5,0,8000,8100,5005,5008,5002,1,7.2,5.4,,,514.1,397.1,,,399.9,227.1,,,870.6999999999999,291.1,,,DUO,MIDDLE,1695077,ESPORTSTMNT02,1612487407226,1735,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,24,10,55,2,0,0,0,0,216040,403748,47317,1111,60673,29004,28822,2842,41118,12,69826,89879,16985,190,83,79496,25998,51058,2435,57513,11,2,689,191,111,19,507,34,0,74,44,24.5,22.4,0.0,0.0,2337.0,1733.6999999999998,0.0,0.0,2135.7,1250.6000000000001,0.0,0.0,2846.5,1563.5000000000002,0.0,0.0
2,100,80,11,4,HIPO,A266,JG,2,True,6630,0,6609,3053,3111,0,3364,7,3,8,2,1,3,672,0,0,0,0,0,204423,10392,175963,18067,0,10871,570,9922,378,14307,1,19941,38871,2098,41,11,26146,7525,17828,793,12973,11400,2,1,41,159,95,11,134,15,10,0,11,13,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,225,0,0,9111,887,300,0,9105,10,50,0,8299,401,0,0,8304,9,4,5,8347,0,0,0,8000,8300,5005,5008,5002,2,0.7,1.2000000000000002,,,486.6,368.2,,,475.3,340.5,,,798.4,694.7,,,DUO,MIDDLE,1695077,ESPORTSTMNT02,1612487407226,1735,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,24,10,55,2,0,0,0,0,216040,403748,47317,1111,60673,29004,28822,2842,41118,12,69826,89879,16985,190,83,79496,25998,51058,2435,57513,11,2,689,191,111,19,507,34,0,74,44,24.5,22.4,0.0,0.0,2337.0,1733.6999999999998,0.0,0.0,2135.7,1250.6000000000001,0.0,0.0,2846.5,1563.5000000000002,0.0,0.0
3,100,142,12,4,HIPO,elito,MID,3,True,1082,2055,4628,6653,1058,3020,3364,7,1,7,4,1,2,1127,0,0,0,0,0,126853,99438,15972,11442,0,16590,13428,1668,1493,2780,2,3594,11257,4222,24,19,8583,3720,4736,125,11815,9750,3,0,186,4,4,0,78,16,6,0,7,5,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1299,0,0,8226,250,588,0,8210,14,0,0,8236,24,0,0,8304,10,3,0,8352,265,1247,900,8200,8300,5005,5008,5002,3,5.9,6.199999999999999,,,477.29999999999995,386.0,,,419.8,236.3,,,271.4,355.0,,,DUO,BOTTOM,1695077,ESPORTSTMNT02,1612487407226,1735,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,24,10,55,2,0,0,0,0,216040,403748,47317,1111,60673,29004,28822,2842,41118,12,69826,89879,16985,190,83,79496,25998,51058,2435,57513,11,2,689,191,111,19,507,34,0,74,44,24.5,22.4,0.0,0.0,2337.0,1733.6999999999998,0.0,0.0,2135.7,1250.6000000000001,0.0,0.0,2846.5,1563.5000000000002,0.0,0.0
4,100,202,7,4,HIPO,JugueroX,ADC,4,True,3009,6671,2055,1037,6676,3094,3363,5,0,14,5,2,1,0,1,0,0,0,0,204523,14405,188094,2023,1111,18271,2381,15219,669,6521,3,5391,26166,8079,28,28,9451,2338,6982,129,14164,11550,4,0,256,24,12,4,202,16,5,0,11,8,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1274,0,0,8009,2403,0,0,9103,16,50,0,8017,471,0,0,8139,748,0,0,8135,3164,5,0,8000,8100,5008,5008,5002,4,9.2,8.2,,,552.4000000000001,322.29999999999995,,,545.3,259.5,,,342.70000000000005,62.3,,,DUO,BOTTOM,1695077,ESPORTSTMNT02,1612487407226,1735,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,24,10,55,2,0,0,0,0,216040,403748,47317,1111,60673,29004,28822,2842,41118,12,69826,89879,16985,190,83,79496,25998,51058,2435,57513,11,2,689,191,111,19,507,34,0,74,44,24.5,22.4,0.0,0.0,2337.0,1733.6999999999998,0.0,0.0,2135.7,1250.6000000000001,0.0,0.0,2846.5,1563.5000000000002,0.0,0.0
5,100,12,4,14,HIPO,Wuipoo,SUP,5,True,2055,3024,3190,3067,3117,3860,3364,2,3,14,0,1,0,659,0,0,0,0,0,21193,7373,6213,7606,0,3042,2597,216,228,7507,5,22186,3131,799,73,23,15061,4918,9587,555,7944,6475,0,0,36,0,0,0,49,12,9,0,32,12,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,402,0,0,8463,596,0,0,8429,58,17,14,8242,19,0,0,8306,7,0,0,8316,493,0,0,8400,8300,5007,5002,5003,5,1.5,1.4,,,306.6,260.1,,,295.4,187.2,,,563.3,160.4,,,DUO,BOTTOM,1695077,ESPORTSTMNT02,1612487407226,1735,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,24,10,55,2,0,0,0,0,216040,403748,47317,1111,60673,29004,28822,2842,41118,12,69826,89879,16985,190,83,79496,25998,51058,2435,57513,11,2,689,191,111,19,507,34,0,74,44,24.5,22.4,0.0,0.0,2337.0,1733.6999999999998,0.0,0.0,2135.7,1250.6000000000001,0.0,0.0,2846.5,1563.5000000000002,0.0,0.0
6,200,98,4,12,QE,Capoeira,TOP,6,False,3075,0,3111,0,1028,3068,3363,3,3,6,2,1,1,547,0,0,0,0,0,76192,32861,24808,18522,14,9376,4763,4160,452,4534,1,31441,0,0,31,21,20715,8815,10828,1071,8462,8425,0,0,153,0,0,0,168,14,7,0,15,5,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,596,496,0,8401,496,0,0,8444,1047,0,0,8451,183,0,0,8126,494,0,0,8106,4,0,0,8400,8100,5005,5008,5003,6,6.0,6.0,,,496.8,403.8,,,330.4,280.7,,,604.6,259.7,,,NONE,JUNGLE,1695077,ESPORTSTMNT02,1612487407226,1735,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,10,24,26,2,0,0,0,0,164252,258872,41268,560,45861,23093,20328,2437,20018,7,79656,13881,0,186,54,81842,31812,47183,2843,43240,0,0,654,158,120,4,725,35,0,90,31,23.5,23.7,0.0,0.0,2087.6,1757.1,0.0,0.0,1666.2999999999997,1267.6000000000001,0.0,0.0,2648.9,1501.7000000000003,0.0,0.0
7,200,163,11,4,QE,Ponchera,JG,7,False,6655,3165,3020,2055,1029,0,3364,1,6,8,0,1,0,656,0,0,0,0,0,129306,109636,14273,5397,0,12105,10849,862,393,7645,1,8552,9790,0,41,8,21012,6409,14078,524,8622,8525,0,0,11,134,96,4,339,13,5,0,16,6,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,651,12,0,8126,350,0,0,8136,11,30,0,8135,2529,3,0,8232,3,50,0,8275,12,0,0,8100,8200,5005,5008,5002,7,0.7,0.0,,,422.9,338.8,,,335.29999999999995,276.8,,,724.6,559.4000000000001,,,NONE,JUNGLE,1695077,ESPORTSTMNT02,1612487407226,1735,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,10,24,26,2,0,0,0,0,164252,258872,41268,560,45861,23093,20328,2437,20018,7,79656,13881,0,186,54,81842,31812,47183,2843,43240,0,0,654,158,120,4,725,35,0,90,31,23.5,23.7,0.0,0.0,2087.6,1757.1,0.0,0.0,1666.2999999999997,1267.6000000000001,0.0,0.0,2648.9,1501.7000000000003,0.0,0.0
8,200,39,4,12,QE,DarkGet,MID,8,False,2033,3111,2055,1055,3153,3091,3363,1,5,5,0,1,0,656,0,0,0,0,0,112918,14402,97716,800,0,10127,5017,5110,0,4004,1,10985,542,0,20,13,15950,5786,9523,641,10016,9100,0,0,231,8,8,0,60,15,10,0,17,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,233,0,0,9111,130,120,0,9105,16,50,0,8299,243,0,0,8345,3,0,0,8352,141,900,525,8000,8300,5005,5008,5003,8,8.4,7.6,,,506.0,451.5,,,386.4,278.5,,,514.3,492.6,,,NONE,JUNGLE,1695077,ESPORTSTMNT02,1612487407226,1735,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,10,24,26,2,0,0,0,0,164252,258872,41268,560,45861,23093,20328,2437,20018,7,79656,13881,0,186,54,81842,31812,47183,2843,43240,0,0,654,158,120,4,725,35,0,90,31,23.5,23.7,0.0,0.0,2087.6,1757.1,0.0,0.0,1666.2999999999997,1267.6000000000001,0.0,0.0,2648.9,1501.7000000000003,0.0,0.0
9,200,21,7,4,QE,Kappi,ADC,9,False,1055,6672,6676,3006,3123,0,3363,3,5,3,2,2,1,652,1,0,0,0,0,133378,3174,119449,10753,528,11540,529,9882,1128,2780,2,11398,3390,0,23,5,12951,5545,7263,142,10003,9100,0,0,227,16,16,0,143,13,4,0,12,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,557,288,269,9101,3307,4675,0,9103,22,30,0,8014,122,0,0,8139,361,0,0,8135,672,3,0,8000,8100,5005,5008,5002,9,7.4,8.6,,,422.4,321.9,,,367.1,272.2,,,484.0,66.8,,,SOLO,BOTTOM,1695077,ESPORTSTMNT02,1612487407226,1735,0,11,13,11.2.353.8505,CLASSIC,CUSTOM_GAME,10,24,26,2,0,0,0,0,164252,258872,41268,560,45861,23093,20328,2437,20018,7,79656,13881,0,186,54,81842,31812,47183,2843,43240,0,0,654,158,120,4,725,35,0,90,31,23.5,23.7,0.0,0.0,2087.6,1757.1,0.0,0.0,1666.2999999999997,1267.6000000000001,0.0,0.0,2648.9,1501.7000000000003,0.0,0.0
